gene_id	likelihood	aic	w
b0471	-1105.65678048785	2227.31	0.0321975
b0472	-2544.94835692033	5105.9	0.064679
b0473	-7832.55496618226	15681.1	0.0834261
b0474	-2701.33651588637	5418.67	0.104014
b0475	-5493.37907635667	11002.8	0.247833
b0482	-5300.74935707146	10617.5	0.323667
b0489	-3947.6266380153	7911.25	0.0799496
b0495	-3249.17830167996	6514.36	0.158505
b0522	-5496.55841916805	11009.1	0.169302
b0523	-2508.88682820271	5033.77	0.143204
b0524	-4062.71681206406	8141.43	0.218792
b0525	-1842.39501357257	3700.79	0.120586
b0526	-6034.75535974651	12085.5	0.0874008
b0529	-3984.58708552387	7985.17	0.117099
b0605	-2886.63773201656	5789.28	0.217072
b0622	-3627.91390270619	7271.83	0.261143
b0628	-3820.35641084863	7656.71	0.0544917
b0630	-3429.63828658575	6875.28	0.185044
b0631	-978.61134313676	1973.22	0.0418758
b0632	-5166.01549213163	10348	0.125906
b0634	-4676.1020396453	9368.2	0.101133
b0635	-8666.66096032909	17349.3	0.0940002
b0636	-1873.46173389913	3762.92	0.0611752
b0639	-3876.62630720813	7769.25	0.24621
b0640	-5692.46974189542	11400.9	0.212797
b0641	-3354.27865636461	6724.56	0.284496
b0642	-10588.1296610757	21192.3	0.101802
b0655	-4140.45975895695	8296.92	0.115036
b0657	-8456.36330038671	16928.7	0.183115
b0658	-3598.01439934377	7212.03	0.0588506
b0659	-2257.19904102474	4530.4	0.11175
b0660	-4475.24907894313	8966.5	0.0850061
b0661	-5720.3236592051	11456.6	0.0677667
b0662	-6434.2181219499	12884.4	0.207025
b0674	-9341.93908173369	18699.9	0.176299
b0676	-5826.01162342487	11668	0.139212
b0677	-5829.88933218916	11675.8	0.178493
b0678	-3700.56630271892	7417.13	0.138318
b0679	-10779.5017639654	21575	0.259679
b0680	-6895.98202637179	13808	0.0955624
b0683	-1872.72058645572	3761.44	0.0604889
b0684	-2115.3309740022	4246.66	0.0915214
b0685	-1534.73348873234	3085.47	0.145866
b0686	-4583.25353784847	9182.51	0.238484
b0687	-2779.34890232453	5574.7	0.213867
b0688	-7366.06885468848	14748.1	0.0961483
b0710	-3619.68169203905	7255.36	0.149243
b0713	-5344.52024063665	10705	0.417352
b0720	-5264.93102807997	10545.9	0.0799593
b0721	-1571.6123238259	3159.22	0.242131
b0722	-1591.0456410442	3198.09	0.183093
b0723	-6460.04765616392	12936.1	0.0551362
b0724	-2802.60916867642	5621.22	0.0592397
b0726	-11509.3101477315	23034.6	0.0943357
b0727	-5002.46879323605	10020.9	0.156695
b0728	-4217.13337054275	8450.27	0.0769633
b0729	-3339.22987607436	6694.46	0.069602
b0733	-6347.92110050093	12711.8	0.107701
b0734	-5125.58278122223	10267.2	0.191039
b0737	-2779.76692111393	5575.53	0.0637163
b0738	-2044.88150938125	4105.76	0.128912
b0739	-7052.25968954352	14120.5	0.28442
b0740	-5559.98768243202	11136	0.134348
b0741	-1880.62240806374	3777.24	0.132746
b0742	-3789.81065258908	7595.62	0.147662
b0754	-4787.38830018023	9590.78	0.0832912
b0755	-3041.654872317	6099.31	0.065007
b0757	-5738.35959720834	11492.7	0.18817
b0758	-4782.96734069262	9581.93	0.166002
b0759	-5484.05142638143	10984.1	0.170105
b0761	-3949.68560076497	7915.37	0.155003
b0767	-5728.91419236636	11473.8	0.209904
b0774	-6754.86100467001	13525.7	0.148125
b0775	-4718.62392705879	9453.25	0.0765113
b0776	-7127.1750251641	14270.4	0.252569
b0777	-5194.67633668975	10405.4	0.329244
b0778	-4177.54709493838	8371.09	0.209133
b0779	-8789.52073657674	17595	0.0660121
b0780	-4678.25896393691	9372.52	0.124688
b0783	-2119.77589629762	4255.55	0.0855115
b0797	-6977.12487794108	13970.2	0.167727
b0812	-2108.66411716841	4233.33	0.110394
b0820	-6216.62852983745	12449.3	0.0858933
b0827	-6919.83593017974	13855.7	0.236966
b0849	-1188.14135724333	2392.28	0.140481
b0861	-3327.62574245919	6671.25	0.108695
b0862	-3531.5030492936	7079.01	0.146507
b0863	-3488.34997582544	6992.7	0.146912
b0864	-3248.38588015521	6512.77	0.137099
b0867	-5159.12851700058	10334.3	0.247867
b0874	-5248.61545287411	10513.2	0.25113
b0878	-7227.91993056577	14471.8	0.263295
b0879	-11842.8137466658	23701.6	0.233498
b0880	-876.004300193634	1768.01	0.109488
b0881	-1385.29045606777	2786.58	0.191081
b0882	-9395.10075222101	18806.2	0.0627457
b0884	-555.226989521802	1126.45	0.00340811
b0886	-10030.329412394	20076.7	0.238761
b0887	-9918.66853407918	19853.3	0.218942
b0888	-4249.54178758506	8515.08	0.0888357
b0889	-1687.83033951278	3391.66	0.0125356
b0890	-22436.6195311543	44889.2	0.241141
b0891	-2968.02539712956	5952.05	0.175779
b0892	-5807.60127195349	11631.2	0.0662181
b0893	-5357.556155727	10731.1	0.125052
b0902	-3143.96207207542	6303.92	0.0740982
b0904	-3950.30007617329	7916.6	0.140444
b0907	-5300.19130333486	10616.4	0.131519
b0908	-6440.79749808215	12897.6	0.166818
b0910	-3144.07209226644	6304.14	0.116387
b0911	-4765.44172557346	9546.88	0.0702397
b0912	-1012.99917186145	2042	0.0652576
b0914	-7600.55303805979	15217.1	0.0876168
b0915	-5606.92901706476	11229.9	0.288584
b0920	-4741.89320822985	9499.79	0.247905
b0921	-4164.89455282012	8345.79	0.209355
b0922	-5424.13452420607	10864.3	0.0987663
b0923	-3062.30683054821	6140.61	0.128157
b0926	-2834.07310356074	5684.15	0.150361
b0927	-3468.68546390275	6953.37	0.205177
b0928	-5487.57030573105	10991.1	0.122825
b0930	-5697.71523184934	11411.4	0.0975191
b0932	-12453.3842327479	24922.8	0.119632
b0945	-4530.88950793164	9077.78	0.0739758
b0947	-6229.970797884	12475.9	0.207133
b0948	-10554.4966668603	21125	0.151396
b0949	-9421.77383061519	18859.5	0.134706
b0950	-6904.15379520712	13824.3	0.20103
b0951	-8700.0195784084	17416	0.159632
b0952	-3629.57037062898	7275.14	0.23668
b0954	-2080.34618833474	4176.69	0.108248
b0956	-2273.32909121897	4562.66	0.0942735
b0957	-4748.34491512743	9512.69	0.316044
b0962	-11425.515193221	22867	0.191524
b0963	-2287.21155871998	4590.42	0.125063
b0966	-1603.25061243708	3222.5	0.111562
b0969	-1738.54349849469	3493.09	0.16591
b1091	-4608.33534733693	9232.67	0.123771
b1092	-4532.95014897468	9081.9	0.160109
b1093	-3161.26561690167	6338.53	0.155207
b1095	-5046.04574538084	10108.1	0.114733
b1096	-5379.5420605063	10775.1	0.282065
b1097	-5991.36319831938	11998.7	0.195763
b1098	-3421.68799142739	6859.38	0.186352
b1099	-6383.05005986369	12782.1	0.348978
b1100	-4006.03376185471	8028.07	0.134182
b1103	-1589.19361000073	3194.39	0.0946188
b1105	-3745.28633185151	7506.57	0.332722
b1106	-5951.99689760882	11920	0.412623
b1107	-7561.86142950913	15139.7	0.269084
b1109	-5857.02845508108	11730.1	0.0919288
b1114	-16089.3051341181	32194.6	0.108512
b1116	-5954.07402210242	11924.1	0.164234
b1117	-3520.11153702742	7056.22	0.107998
b1118	-6188.43954763252	12392.9	0.13008
b1120	-4295.49080297761	8606.98	0.154817
b1128	-5121.26277991352	10258.5	0.127703
b1129	-8239.19350773872	16494.4	0.206465
b1130	-3250.44925151902	6516.9	0.0945815
b1131	-5728.95094447205	11473.9	0.0799887
b1132	-3344.40205558167	6704.8	0.21994
b1133	-4993.97158884309	10003.9	0.088635
b1134	-2359.92283528671	4735.85	0.135729
b1174	-1175.45034912819	2366.9	0.0731639
b1175	-3138.77164480178	6293.54	0.0521965
b1176	-3850.86597958641	7717.73	0.183151
b1179	-1768.18443770736	3552.37	0.180373
b1180	-3421.95430877731	6859.91	0.171295
b1181	-2258.44067370669	4532.88	0.0932455
b1185	-2828.9698331503	5673.94	0.214755
b1203	-4181.90740691133	8379.81	0.0688856
b1204	-2794.18017647384	5604.36	0.136709
b1207	-3147.52179986665	6311.04	0.0451738
b1208	-4505.2078446057	9026.42	0.188118
b1209	-3433.22113383399	6882.44	0.212731
b1210	-5963.0172494944	11942	0.125582
b1211	-4626.59657777123	9269.19	0.0917
b1212	-5128.45444273858	10272.9	0.260536
b1215	-3395.85599802255	6807.71	0.0780787
b1232	-3674.45961149025	7364.92	0.0744597
b1235	-5429.42721407036	10874.9	0.196705
b1236	-4211.47158775759	8438.94	0.0963395
b1237	-1712.88195479973	3441.76	0.145705
b1238	-2962.13653189637	5940.27	0.122678
b1241	-10073.7578504216	20163.5	0.0884392
b1243	-8336.03253333262	16688.1	0.134636
b1244	-3823.78453765842	7663.57	0.060788
b1246	-4881.26380869107	9778.53	0.100978
b1247	-4503.50691765164	9023.01	0.0731806
b1249	-6925.17873063265	13866.4	0.115625
b1252	-4679.93097806891	9375.86	0.298641
b1254	-2605.54242781973	5227.08	0.140948
b1255	-4582.6445176141	9181.29	0.295028
b1260	-4284.53989700403	8585.08	0.156045
b1261	-5107.4478786672	10230.9	0.0644108
b1263	-6781.64827055437	13579.3	0.105726
b1264	-8570.51096772141	17157	0.168121
b1266	-4823.45095548351	9662.9	0.230237
b1267	-2920.99404233608	5857.99	0.103494
b1269	-4442.9121103421	8901.82	0.171003
b1272	-5730.61578624946	11477.2	0.169225
b1274	-11078.3315610862	22172.7	0.0981748
b1275	-4288.87159077626	8593.74	0.0651643
b1277	-2551.31056822211	5118.62	0.0663042
b1279	-1689.17022887289	3394.34	0.175049
b1280	-5693.95269205673	11403.9	0.122199
b1281	-4071.54834354794	8159.1	0.173142
b1286	-9662.64538728718	19341.3	0.167008
b1288	-3218.16289305893	6452.33	0.0922772
b1290	-3987.92237451351	7991.84	0.0893606
b1291	-4295.50468774986	8607.01	0.0932974
b1292	-4489.91512009902	8995.83	0.167439
b1293	-4706.10404059376	9428.21	0.115527
b1294	-8836.05950479597	17688.1	0.144525
b1303	-5741.74825427168	11499.5	0.174563
b1304	-2941.62417461575	5899.25	0.111792
b1306	-2517.07439192708	5050.15	0.333796
b1322	-5988.83013475122	11993.7	0.193254
b1323	-8186.91336457567	16389.8	0.174167
b1329	-8529.3555073436	17074.7	0.13711
b1333	-4666.34146848609	9348.68	0.109513
b1334	-2894.17475658483	5804.35	0.0517861
b1344	-4432.22298376234	8880.45	0.0804249
b1412	-3042.93838428999	6101.88	0.229098
b1413	-18473.7979873058	36963.6	0.0911114
b1539	-3831.13918102909	7678.28	0.146971
b1593	-4740.28414836277	9496.57	0.279313
b1594	-6929.90043761873	13875.8	0.186528
b1599	-1723.65029607703	3463.3	0.146093
b1600	-2101.62381919227	4219.25	0.291256
b1602	-5903.3231393952	11822.6	0.0864114
b1603	-7103.79238522466	14223.6	0.112537
b1604	-5059.36990597686	10134.7	0.211012
b1610	-5944.76227392066	11905.5	0.264156
b1611	-6624.7951407842	13265.6	0.0886002
b1613	-6683.3540119128	13382.7	0.203758
b1614	-10298.1872146956	20612.4	0.359413
b1627	-2464.05698506159	4944.11	0.0594003
b1628	-3033.10468192535	6082.21	0.188215
b1629	-13306.1761623897	26628.4	0.214778
b1630	-6103.12964666774	12222.3	0.218051
b1631	-3541.70325748678	7099.41	0.151577
b1632	-3583.24574034763	7182.49	0.179294
b1633	-2908.81228055795	5833.62	0.0903664
b1637	-5393.41373714703	10802.8	0.0912997
b1638	-3239.91543016699	6495.83	0.100634
b1640	-6223.5902804847	12463.2	0.199853
b1641	-2496.71412571535	5009.43	0.171066
b1642	-2195.06044093167	4406.12	0.138986
b1652	-3235.33459308796	6486.67	0.164639
b1654	-1438.75364778448	2893.51	0.0817639
b1662	-3286.67151632401	6589.34	0.120411
b1676	-5695.58843081047	11407.2	0.117731
b1677	-763.13336158652	1542.27	0.177283
b1679	-2329.83855739597	4675.68	0.218627
b1680	-6746.85803843284	13509.7	0.151479
b1681	-7842.07459072493	15700.1	0.245813
b1682	-3211.74659085997	6439.49	0.0987435
b1683	-6350.78546992913	12717.6	0.0657536
b1688	-6230.22235936981	12476.4	0.283253
b1702	-10256.8745850067	20529.7	0.0801288
b1703	-4054.1915151874	8124.38	0.0978817
b1704	-5520.83597106213	11057.7	0.14815
b1708	-2624.82198872133	5265.64	0.165057
b1709	-5512.13729470857	11040.3	0.427398
b1711	-6344.69016240158	12705.4	0.335272
b1712	-964.841008611856	1945.68	0.0319178
b1713	-11139.2633208722	22294.5	0.149254
b1714	-3879.96935289554	7775.94	0.0818798
b1716	-1005.65996977819	2027.32	0.115536
b1719	-7458.48781922023	14933	0.0813224
b1725	-4488.04523448148	8992.09	0.179226
b1726	-3175.97604282996	6367.95	0.180811
b1728	-3530.54975398033	7077.1	0.276246
b1749	-3977.6259656119	7971.25	0.107548
b1763	-9457.01625442698	18930	0.111533
b1765	-3054.97739858597	6125.95	0.183324
b1766	-10168.7706391312	20353.5	0.196001
b1777	-1512.5087302361	3041.02	0.130098
b1778	-2228.95292016602	4473.91	0.131658
b1779	-3234.36987156589	6484.74	0.0881589
b1789	-2222.11425980725	4460.23	0.162718
b1804	-6399.51100445584	12815	0.22388
b1807	-3983.16973963135	7982.34	0.193208
b1809	-1867.14820650113	3750.3	0.157878
b1812	-8182.14668112316	16380.3	0.231943
b1814	-6153.46952437636	12322.9	0.102194
b1817	-4475.24726570944	8966.49	0.122093
b1818	-4435.28613028591	8886.57	0.171574
b1819	-3615.04620615193	7246.09	0.130429
b1820	-2782.98622273419	5581.97	0.321095
b1822	-4847.19370251038	9710.39	0.265603
b1823	-625.674888526223	1267.35	0.175337
b1829	-3819.05325868409	7654.11	0.117826
b1830	-9919.64652399577	19855.3	0.104009
b1832	-3058.89774257678	6133.8	0.186527
b1839	-2217.57812427104	4451.16	0.206211
b1842	-1291.37669205388	2598.75	0.143291
b1852	-6174.15039436106	12364.3	0.0784387
b1853	-4161.46626996829	8338.93	0.102353
b1854	-6031.19669209326	12078.4	0.0689894
b1855	-5224.99725542111	10466	0.167603
b1856	-6619.1678524235	13254.3	0.185077
b1858	-4076.05947800347	8168.12	0.158608
b1860	-4503.40469498838	9022.81	0.0923739
b1861	-2879.30330827985	5774.61	0.119652
b1863	-2431.95647235548	4879.91	0.0647053
b1864	-3001.91833492596	6019.84	0.0650267
b1865	-2281.55847028985	4579.12	0.178185
b1866	-7817.7764361905	15651.6	0.126032
b1869	-1988.60017730675	3993.2	0.194476
b1870	-3444.91662856792	6905.83	0.115642
b1871	-5020.49503354687	10057	0.118131
b1875	-3499.47166692865	7014.94	0.255279
b1876	-7648.18775038666	15312.4	0.120607
b1905	-2565.73117834568	5147.46	0.15028
b1912	-2510.97468122337	5037.95	0.114004
b1913	-8446.49960410316	16909	0.0949229
b1914	-2903.83765629561	5823.68	0.115467
b1918	-3852.46237217568	7720.92	0.162122
b2007	-1463.58373562071	2943.17	0.149119
b2011	-7726.60790780929	15469.2	0.140692
b2016	-4698.01905371006	9412.04	0.228969
b2019	-3846.34848398355	7708.7	0.0939486
b2020	-8480.08548084963	16976.2	0.145675
b2022	-5110.0835424265	10236.2	0.0951755
b2023	-3007.31989819866	6030.64	0.123339
b2024	-3900.69043703799	7817.38	0.183488
b2025	-3520.56218628729	7057.12	0.0856147
b2026	-3161.54175853149	6339.08	0.115453
b2029	-6150.82788015435	12317.7	0.0562248
b2064	-12190.9803236437	24398	0.292667
b2065	-2426.18492349781	4868.37	0.0609611
b2066	-2815.4810852306	5646.96	0.101242
b2113	-5322.4933853312	10661	0.108049
b2114	-8636.04464667292	17288.1	0.0899797
b2143	-5093.32308975014	10202.6	0.205621
b2144	-3562.48802435289	7140.98	0.134321
b2151	-6139.35170165835	12294.7	0.232062
b2152	-7115.41078402275	14246.8	0.357735
b2153	-2764.87195545366	5545.74	0.0922039
b2156	-6574.24758138345	13164.5	0.114837
b2168	-4202.24392805865	8420.49	0.0879715
b2174	-4508.83876902336	9033.68	0.291281
b2175	-2805.99506918085	5627.99	0.189188
b2181	-1967.25940315539	3950.52	0.229825
b2183	-3570.55184508503	7157.1	0.155043
b2184	-8043.82475017458	16103.6	0.117376
b2185	-1124.75705978351	2265.51	0.35136
b2186	-4629.00847860207	9274.02	0.104179
b2188	-9792.67346285375	19601.3	0.20211
b2214	-6701.89553007891	13419.8	0.282419
b2216	-17632.9291376152	35281.9	0.354368
b2217	-2749.91405532089	5515.83	0.0815249
b2218	-16789.702848307	33595.4	0.21984
b2231	-10827.7005271338	21671.4	0.0920549
b2232	-3598.98252329722	7213.97	0.113019
b2234	-8885.8559850141	17787.7	0.068944
b2235	-4315.8893409893	8647.78	0.0518905
b2253	-6451.53147433813	12919.1	0.216711
b2254	-4987.90561790293	9991.81	0.157387
b2255	-10761.0885259375	21538.2	0.172243
b2256	-5449.35398823856	10914.7	0.335924
b2257	-10477.3810728168	20970.8	0.314498
b2276	-6141.45130037877	12298.9	0.144582
b2277	-6363.02902605122	12742.1	0.100542
b2278	-8071.10226310292	16158.2	0.138851
b2279	-1121.4201327602	2258.84	0.141956
b2280	-2539.74513883309	5095.49	0.253316
b2281	-1879.48662517244	3774.97	0.0689651
b2282	-3609.59769360039	7235.2	0.0832078
b2283	-12029.9938124932	24076	0.139289
b2284	-5223.34994529606	10462.7	0.0736891
b2285	-2163.77774662678	4343.56	0.128571
b2286	-6703.87215954134	13423.7	0.0743449
b2287	-2393.8466415841	4803.69	0.0444843
b2288	-1999.07163703997	4014.14	0.191548
b2290	-4942.27134582997	9900.54	0.048653
b2295	-2231.4273867514	4478.85	0.153323
b2296	-4664.37536676689	9344.75	0.117834
b2297	-8355.41509591606	16726.8	0.126963
b2299	-2764.78868261583	5545.58	0.194379
b2302	-4141.80449689581	8299.61	0.213853
b2304	-5350.3244491124	10716.6	0.24199
b2311	-2825.95297135685	5667.91	0.108146
b2312	-6267.19071826243	12550.4	0.0596865
b2313	-2176.47630132203	4368.95	0.13979
b2314	-4042.59658530358	8101.19	0.236162
b2315	-7215.20421017162	14446.4	0.241092
b2316	-4058.57574122644	8133.15	0.103692
b2317	-3546.58400207399	7109.17	0.0939561
b2318	-3934.36646774257	7884.73	0.126177
b2319	-5284.22971516242	10584.5	0.182427
b2320	-6231.87282206991	12479.7	0.155197
b2323	-5178.33802231126	10372.7	0.104541
b2325	-1455.82753509438	2927.66	0.168003
b2329	-4865.13854039218	9746.28	0.0824394
b2331	-2825.56968373661	5667.14	0.0740195
b2340	-2595.84424465218	5207.69	0.202184
b2346	-3679.34882725322	7374.7	0.123241
b2393	-5245.71092622443	10507.4	0.11273
b2400	-6273.78858023643	12563.6	0.114694
b2410	-5332.9987603623	10682	0.198323
b2411	-10008.0727298147	20032.1	0.132986
b2412	-5814.92094363121	11645.8	0.300762
b2413	-4045.07020397335	8106.14	0.194097
b2414	-4034.22483123796	8084.45	0.0873686
b2415	-807.485645170803	1630.97	0.057968
b2417	-1810.89320344114	3637.79	0.0656756
b2421	-4431.04187359183	8878.08	0.103494
b2422	-5473.13597015211	10962.3	0.123671
b2424	-3843.01057470986	7702.02	0.0821175
b2425	-5175.49001530893	10367	0.128899
b2470	-22570.8021302877	45157.6	0.117692
b2471	-2109.68120585159	4235.36	0.184638
b2472	-5409.99578109365	10836	0.120321
b2474	-14084.2959409564	28184.6	0.351737
b2476	-2838.67366503917	5693.35	0.0801709
b2477	-5995.17204655229	12006.3	0.276257
b2478	-4087.55573090554	8191.11	0.154397
b2480	-1916.78707207686	3849.57	0.0934493
b2494	-8075.43507223004	16166.9	0.168183
b2496	-3273.20106114629	6562.4	0.104772
b2498	-2423.56595161849	4863.13	0.0647842
b2499	-4568.63971407528	9153.28	0.115283
b2501	-9198.83573379375	18413.7	0.0813046
b2502	-7741.66600397378	15499.3	0.136473
b2507	-6063.15793313417	12142.3	0.0808625
b2508	-5606.65373441348	11229.3	0.0681916
b2509	-7558.73015194889	15133.5	0.174117
b2511	-6409.88218191323	12835.8	0.0964325
b2512	-5919.36974950797	11854.7	0.202133
b2513	-3601.69298706902	7219.39	0.255924
b2514	-5721.09250895608	11458.2	0.144248
b2515	-4613.7939555778	9243.59	0.0723882
b2516	-6028.26787106525	12072.5	0.312472
b2517	-4969.6265831415	9955.25	0.074878
b2518	-1785.7946091312	3587.59	0.135728
b2523	-6537.44680846277	13090.9	0.161829
b2530	-5068.46910913469	10152.9	0.110398
b2531	-2137.80095754679	4291.6	0.10686
b2532	-3497.96500970778	7011.93	0.119023
b2533	-3381.93324393215	6779.87	0.107233
b2551	-4566.34738844771	9148.69	0.0879175
