gene_id	likelihood	aic	w
b0126	-917.824242479641	1851.65	0
b0127	-1268.60527223883	2553.21	0
b0128	-1025.41579341861	2066.83	0
b0129	-621.75394662612	1259.51	0.10454
b0130	-1789.08161294138	3594.16	0.119102
b0131	-498.089405774269	1012.18	7.5e-08
b0132	-1411.54850010418	2839.1	0.171052
b0133	-1271.39761831279	2558.8	0.0185911
b0134	-1214.00279492889	2444.01	0.0911159
b0136	-1096.96405855506	2209.93	0.202285
b0137	-917.405695102928	1850.81	0.0762959
b0140	-1055.0054628901	2126.01	0.161152
b0141	-817.654763529598	1651.31	0
b0142	-767.089582640634	1550.18	0.0943293
b0143	-1902.09939297547	3820.2	0
b0144	-1293.46631001866	2602.93	0.0480993
b0145	-600.897009031215	1217.79	2e-07
b0146	-990.21441832766	1996.43	0.543505
b0147	-740.03019791109	1496.06	0
b0148	-3563.15072345721	7142.3	0.147677
b0149	-3683.06535336658	7382.13	0.0186977
b0150	-4677.45031893979	9370.9	0.0598871
b0151	-1114.73067841682	2245.46	0.103763
b0152	-1267.04243938564	2550.08	0.0346223
b0153	-2821.14873562905	5658.3	0.0190028
b0154	-1853.15688025385	3722.31	0.05385
b0155	-1921.43324949862	3858.87	0
b0156	-470.641973835278	957.284	0
b0157	-854.146960090144	1724.29	0.147444
b0158	-1100.33778823443	2216.68	0
b0159	-945.550412647211	1907.1	0
b0161	-1966.34861700766	3948.7	0
b0162	-1627.05544537097	3270.11	0.0386548
b0163	-501.935096515691	1019.87	0
b0164	-1073.06543086141	2162.13	0.320096
b0166	-1119.35921170395	2254.72	0
b0167	-3846.73880901354	7709.48	0.0298705
b0168	-1085.26762844087	2186.54	0.0284141
b0169	-965.109242748973	1946.22	2.16941
b0170	-1118.37676962042	2252.75	0
b0171	-962.446492875725	1940.89	1.99999e-07
b0172	-742.066514162371	1500.13	0
b0173	-1635.42695712958	3286.85	0
b0174	-1046.86131077588	2109.72	0.250167
b0175	-1031.1600394238	2078.32	0
b0176	-1848.74413438531	3713.49	0.0945287
b0177	-3347.43806593435	6710.88	0
b0178	-648.614670584944	1313.23	0
b0179	-1371.96273682016	2759.93	0.131944
b0180	-608.70847457372	1233.42	0.112477
b0181	-1043.95021526426	2103.9	4.35285e-06
b0182	-1582.72702242917	3181.45	0
b0183	-787.577562313377	1591.16	0.05359
b0184	-4810.71655160979	9637.43	0.0204953
b0185	-1325.36107553158	2666.72	0.091261
b0186	-3057.95167781555	6131.9	0.0166818
b0187	-595.715129896671	1207.43	0.0330139
b0188	-1972.42788454794	3960.86	0.180795
b0189	-359.235073411628	734.47	1.31176
b0190	-751.416102619016	1518.83	0.313392
b0192	-1033.76237840894	2083.52	0.0880937
b0193	-1279.80477830808	2575.61	0.225093
b0194	-2329.37599202619	4674.75	0.0829627
b0195	-967.30151860552	1950.6	0
b0196	-568.000960244555	1152	0.183669
b0197	-1142.79026892843	2301.58	0.0195428
b0198	-890.871568539715	1797.74	0
b0199	-1436.09663480042	2888.19	0.0425305
b0200	-776.644721979316	1569.29	0
b0207	-1141.60912922986	2299.22	0.0253525
b0208	-1279.71244339588	2575.42	0.170648
b0209	-1119.35531470934	2254.71	0
b0210	-900.980959831403	1817.96	1.15035
b0211	-1877.1295167591	3770.26	0
b0212	-1046.68652373552	2109.37	0.0349394
b0213	-1068.97188007873	2153.94	0.167891
b0214	-662.675600257182	1341.35	0
b0215	-1038.63474497386	2093.27	0.0674658
b0217	-1192.07843734862	2400.16	0.263171
b0218	-442.845688067377	901.691	0
b0219	-1102.07432222701	2220.15	0.326951
b0220	-646.153792513856	1308.31	0.821496
b0221	-3463.57737630739	6943.15	0.0280711
b0222	-780.838781152015	1577.68	0
b0223	-1097.63799350803	2211.28	0
b0224	-1028.61978455086	2073.24	0
b0225	-374.977799835265	765.956	21.894
b0226	-355.359705315221	726.719	0.174895
b0227	-1198.25795414117	2412.52	0.035763
b0228	-735.789975471597	1487.58	0.0966952
b0229	-2553.94794515231	5123.9	0.0203537
b0230	-1093.0652243759	2202.13	0.0462836
b0231	-1518.26017766532	3052.52	0
b0234	-670.899828769976	1357.8	0.208602
b0236	-717.991611588691	1451.98	0.0465967
b0237	-2053.28282691203	4122.57	0.0326451
b0238	-615.235538249235	1246.47	0
b0239	-1784.08091370368	3584.16	0.0725146
b0240	-561.728324444871	1139.46	0.0667433
b0241	-1445.96637907614	2907.93	0
b0242	-1500.99386619417	3017.99	0
b0243	-1674.48092234186	3364.96	0
b0287	-1340.73426996611	2697.47	0.0163541
b0299	-2148.69086280629	4313.38	0.0126
b0301	-844.778665313864	1705.56	0.211851
b0303	-317.607117711431	651.214	13.7833
b0304	-1894.40936735561	3804.82	0.098567
b0305	-1202.30275412327	2420.61	0.140132
b0306	-993.883288205112	2003.77	0.449369
b0307	-1985.94265712444	3987.89	0.166352
b0308	-1222.90255177767	2461.81	0.0882116
b0319	-1258.04613052542	2532.09	0.353706
b0320	-2261.53167627674	4539.06	0.0819671
b0321	-1996.93631966948	4009.87	0.0168851
b0323	-1416.39031400836	2848.78	0.103274
b0324	-2043.05274056988	4102.11	0.0485231
b0325	-1465.53270552825	2947.07	0.223885
b0326	-1119.67730843305	2255.35	0.365394
b0327	-391.501648889807	799.003	47.0623
b0328	-935.960115810671	1887.92	0.256263
b0343	-3182.60076197352	6381.2	0.142851
b0344	-4556.84864304718	9129.7	0.139822
b0345	-1459.048241765	2934.1	0
b0347	-2347.26361894092	4710.53	0.19377
b0348	-1291.49365272509	2598.99	0
b0350	-1165.53593991205	2347.07	0.18356
b0351	-1295.66378948318	2607.33	0
b0352	-1379.6098257967	2775.22	0.345562
b0353	-1732.02104456224	3480.04	0.135707
b0354	-953.539394045569	1923.08	0.291315
b0355	-1190.48909639854	2396.98	0.337826
b0356	-1563.88730353828	3143.77	0.0305473
b0357	-407.804277342458	831.609	0.207522
b0358	-1077.11832801565	2170.24	0.219146
b0359	-847.762210653394	1711.52	0.599156
b0360	-653.261179712819	1322.52	1.64648
b0364	-915.53234576533	1847.06	0.0660081
b0365	-1446.98687958275	2909.97	0.0384749
b0366	-1057.39702748809	2130.79	0
b0367	-1219.80411494689	2455.61	0.165258
b0368	-1231.30637181437	2478.61	0.039849
b0369	-1439.78524870434	2895.57	0.0860843
b0370	-412.382704704866	840.765	1.18063
b0374	-4206.36400124579	8428.73	0.22762
b0375	-901.792369816735	1819.58	0
b0376	-1612.67851810981	3241.36	0
b0377	-1716.44334321328	3448.89	0.078777
b0378	-1554.43352333986	3124.87	0.253648
b0379	-411.49088756207	838.982	1.2e-06
b0380	-471.846830574513	959.694	69.441
b0381	-1524.83606046764	3065.67	0.075024
b0382	-331.023442355878	678.047	7.49914e-08
b0383	-2094.91446962876	4205.83	0.122892
b0384	-472.068896263771	960.138	0
b0385	-1555.15203681934	3126.3	0.148474
b0386	-1098.14812988748	2212.3	0.103542
b0387	-783.240972696021	1582.48	0
b0388	-709.238462090396	1434.48	0
b0389	-248.38993845728	512.78	0
b0390	-920.792257016642	1857.58	0.0903791
b0391	-378.799533170169	773.599	1.2e-06
b0392	-398.986837999434	813.974	1.02624
b0393	-1234.67853684424	2485.36	0.0459502
b0394	-1473.91246815945	2963.82	0.0867264
b0396	-1654.70230929212	3325.4	0.0679101
b0397	-4434.19021063439	8884.38	0.243955
b0398	-1639.58866910243	3295.18	0.199656
b0399	-938.035814574057	1892.07	0.013993
b0400	-1795.59657719028	3607.19	0.129147
b0401	-1777.51260246598	3571.03	0
b0402	-1887.29058717177	3790.58	0.0264284
b0403	-2577.31276317811	5170.63	0.173377
b0404	-806.478209486246	1628.96	0.0891268
b0405	-1477.82458445946	2971.65	0
b0406	-1521.02438624709	3058.05	0
b0407	-437.565068853787	891.13	6.90086e-11
b0408	-2531.32954656442	5078.66	0
b0409	-1338.76311493625	2693.53	0
b0410	-467.743097707538	951.486	0
b0411	-1188.80284235975	2393.61	0.208886
b0412	-813.885019225157	1643.77	0.376133
b0413	-608.539097362571	1233.08	0
b0414	-1623.61980579787	3263.24	0.0834688
b0415	-605.443240280083	1226.89	2e-07
b0416	-550.932842666189	1117.87	1.13879e-05
b0417	-1358.25675908916	2732.51	0.0171172
b0418	-727.510156518269	1471.02	0
b0419	-1592.9988296681	3202	0.0265482
b0420	-2654.26708724801	5324.53	0.0326709
b0421	-1268.82360700241	2553.65	0
b0422	-322.435917130455	660.872	50.6286
b0423	-2056.01333952648	4128.03	0.0475891
b0424	-857.149541238852	1730.3	0.0433748
b0425	-1308.00291181818	2632.01	0
b0426	-704.759334275906	1425.52	0
b0427	-1947.21407024092	3910.43	0.143789
b0428	-1242.5871435986	2501.17	0.0116125
b0429	-425.313580677458	866.627	2e-07
b0430	-830.540526500568	1677.08	0
b0431	-2685.89308056886	5387.79	0
b0432	-1322.28974821194	2660.58	0.0292646
b0433	-2100.03487664872	4216.07	0.0393984
b0434	-911.467536232477	1838.94	0
b0435	-473.170418743985	962.341	1.1388e-05
b0436	-1713.80244116334	3443.6	0
b0437	-845.918114585633	1707.84	0
b0438	-1782.93580538655	3581.87	0
b0439	-3184.45396982273	6384.91	0
b0440	-353.669471494487	723.339	0
b0441	-2529.08589997953	5074.17	0
b0442	-809.763799254188	1635.53	0.914796
b0443	-532.967075645291	1081.93	0
b0444	-1002.04094126211	2020.08	0.0231863
b0445	-2438.72817555907	4893.46	0.0758179
b0446	-1148.5606074797	2313.12	0.0894642
b0447	-749.591720882638	1515.18	1.03757
b0448	-2509.16540124137	5034.33	0.065666
b0449	-2490.81028716689	4997.62	0.0573255
b0450	-446.057157067652	908.114	0
b0451	-1797.31266139562	3610.63	0
b0452	-1201.58098255454	2419.16	0
b0453	-816.589098929104	1649.18	0.217108
b0454	-523.981163503076	1063.96	0.000787611
b0456	-459.879675254014	935.759	0
b0457	-2182.18129641393	4380.36	0.405116
b0458	-685.058298468363	1386.12	1.2e-06
b0459	-734.677308737814	1485.35	0.000156067
b0460	-292.598339811047	601.197	0
b0461	-493.587360577539	1003.17	0
b0463	-1614.2498376318	3244.5	0.124318
b0464	-887.44725965119	1790.89	0
b0465	-4748.00410802094	9512.01	0.0149012
b0467	-722.52277145244	1461.05	0.123777
b0468	-493.226626797756	1002.45	1.19995e-06
b0469	-729.914099182616	1475.83	0
b0470	-2645.94436719922	5307.89	0.171828
b0471	-427.239934594776	870.48	5.01468e-09
b0472	-841.126180594876	1698.25	0
b0473	-2550.04715203022	5116.09	0
b0474	-904.489374767816	1824.98	0.103256
b0475	-1371.63324838196	2759.27	0.059334
b0476	-1338.59702127152	2693.19	0.145134
b0477	-1820.44813977839	3656.9	0
b0478	-2374.55372483356	4765.11	0.0486148
b0479	-1741.86188244597	3499.72	0.113986
b0480	-2281.37410046673	4578.75	0.0558735
b0481	-677.390216762089	1370.78	0.0384668
b0482	-1112.517140301	2241.03	0.198742
b0483	-551.874617199015	1119.75	0.358265
b0484	-3650.56231898406	7317.12	0.0461457
b0485	-1320.24386558781	2656.49	0.139323
b0486	-1757.18910888691	3530.38	0
b0487	-528.045847179186	1072.09	2e-07
b0488	-599.339246005303	1214.68	0
b0489	-1275.26549158115	2566.53	0.0253861
b0490	-927.422060736346	1870.84	0
b0491	-1072.45775116543	2160.92	0
b0492	-1213.96860282726	2443.94	0.0943461
b0493	-1136.88005594058	2289.76	0
b0494	-845.774838603316	1707.55	56.3274
b0495	-908.42219789554	1832.84	4.35289e-06
b0496	-3316.01195571557	6648.02	0.0611476
b0503	-1591.55981128766	3199.12	0.270516
b0508	-1193.09217841339	2402.18	0.229434
b0519	-1380.84551996725	2777.69	0.0915746
b0520	-1154.71056821598	2325.42	0.189167
b0521	-1249.09350198945	2514.19	0.044017
b0522	-1499.45824145006	3014.92	0.0503941
b0523	-723.391238210322	1462.78	0.0743122
b0524	-1049.40128634294	2114.8	0.0775897
b0525	-660.412563600779	1336.83	0.0883682
b0526	-1967.89384997911	3951.79	0.030378
b0527	-724.383366719757	1464.77	0.323494
b0528	-322.136025286106	660.272	1.4402
b0529	-1250.5631642708	2517.13	0.0396643
b0533	-1376.5680001503	2769.14	0.147884
b0534	-740.162940441983	1496.33	0.245162
b0543	-516.24572874333	1048.49	0.0292942
b0544	-4008.58706789427	8033.17	351.499
b0545	-857.866545319111	1731.73	0.105491
b0546	-1328.11670745554	2672.23	0.136128
b0547	-887.319605946723	1790.64	0.0426336
b0548	-251.076680601151	518.153	0.211533
b0549	-446.408829169693	908.818	0.186713
b0550	-516.192094090309	1048.38	0.0914184
b0551	-510.368850547214	1036.74	0
b0553	-1951.93036838451	3919.86	0.133444
b0554	-308.785076072479	633.57	0.035695
b0555	-777.331841382874	1570.66	0.0459322
b0556	-818.032182770463	1652.06	0.206555
b0560	-749.519930810311	1515.04	0.203281
b0561	-3286.85914410159	6589.72	0.470226
b0562	-588.296981823385	1192.59	0.290579
b0563	-381.172860317476	778.346	0.42582
b0566	-1031.56846043294	2079.14	56.8073
b0567	-1304.01346165818	2624.03	0.0546571
b0568	-4163.45886992281	8342.92	0.125336
b0570	-2160.76150214989	4337.52	0.0569297
b0571	-972.088103600048	1960.18	0
b0572	-2027.6916761169	4071.38	0.0331735
b0573	-453.611188540055	923.222	0.245494
b0574	-1713.72769083998	3443.46	0.125616
b0575	-4474.86125571594	8965.72	0.0305565
b0576	-1877.19104629007	3770.38	0.105822
b0577	-1707.68034132106	3431.36	0
b0578	-907.282518186624	1830.57	0.101733
b0579	-511.643120332292	1039.29	0
b0581	-1604.80832069648	3225.62	0.0321302
b0583	-930.382387075971	1876.76	0.116744
b0584	-3229.42939806611	6474.86	0.040722
b0585	-1659.736873545	3335.47	0.216464
b0586	-5704.94757609582	11425.9	0.11101
b0587	-1786.49493740472	3588.99	0.148787
b0588	-1165.19275360689	2346.39	0.0294289
b0589	-1424.42077821404	2864.84	0.0423215
b0590	-1421.83008923817	2859.66	0.0351168
b0591	-1752.91594190659	3521.83	0.0153904
b0592	-1440.51741875357	2897.03	0.0632282
b0593	-1682.1971572943	3380.39	0.0553356
b0594	-2357.40915444051	4730.82	0.0632002
b0595	-1182.48930972847	2380.98	0.126848
b0596	-1049.59915330879	2115.2	0.0845096
b0597	-627.183325222606	1270.37	0.037153
b0598	-2985.25713914962	5986.51	0.0265414
b0599	-1608.1268132827	3232.25	0.0972348
b0600	-1594.08648399102	3204.17	0.483674
b0601	-850.324123910201	1716.65	0
b0604	-1157.67674084426	2331.35	0.320247
b0605	-754.177921549401	1524.36	0
b0606	-2161.40770686439	4338.82	0
b0607	-607.394967508113	1230.79	0.148407
b0608	-1780.01823449326	3576.04	0.0998206
b0609	-619.82782745701	1255.66	5.0118e-09
b0610	-543.609233451759	1103.22	7.87038e-06
b0611	-1147.50393533204	2311.01	0.296672
b0612	-2024.65678206886	4065.31	0.0379526
b0613	-1241.47346376468	2498.95	0.0360529
b0614	-740.418769624195	1496.84	0
b0615	-2140.05728247783	4296.11	0.0211043
b0616	-1247.75379760521	2511.51	0
b0617	-387.989121115418	791.978	4.9941e-09
b0619	-2328.00537413845	4672.01	0.0961106
b0620	-919.835142299297	1855.67	57.3939
b0621	-1869.46265091275	3754.93	0.0505525
b0622	-832.217749669986	1680.44	0.380931
b0623	-273.197324035721	562.395	4.98128e-09
b0624	-536.525973678572	1089.05	0.261386
b0626	-781.093312403791	1578.19	0
b0628	-1302.22252646516	2620.45	0
b0629	-1111.98027017857	2239.96	0.0647662
b0630	-790.787067388704	1597.57	0
b0631	-349.405264788357	714.811	0
b0632	-1641.70441843512	3299.41	0
b0633	-1498.57451812449	3013.15	0.0896069
b0634	-1501.20432558129	3018.41	0
b0635	-2615.84607033989	5247.69	0.0308666
b0636	-623.237549226157	1262.48	0
b0637	-308.531182939067	633.062	1.2076
b0638	-832.973740040983	1681.95	0
b0639	-862.148709893881	1740.3	0
b0640	-1408.04130010624	2832.08	0.531333
b0641	-801.828960259951	1619.66	0
b0642	-3550.461807502	7116.92	0.107677
b0643	-653.076671682293	1322.15	0
b0644	-1340.43553640562	2696.87	0.240422
b0645	-1040.98755175533	2097.98	0.123229
b0646	-2160.02968440611	4336.06	0.333717
b0647	-833.726296552301	1683.45	0.0862535
b0648	-1042.3008865439	2100.6	0.356364
b0649	-2151.09176760816	4318.18	0.144224
b0650	-2441.8307552817	4899.66	0.0170145
b0651	-1346.31547181868	2708.63	0.0385172
b0652	-1029.47510822313	2074.95	0
b0653	-941.283963868829	1898.57	0
b0654	-1046.7537374134	2109.51	0.0209979
b0655	-1286.79809287508	2589.6	0.0974513
b0657	-2262.29654065329	4540.59	0.0698542
b0658	-1182.69773117036	2381.4	0
b0659	-617.726824763728	1251.45	0
b0660	-1481.63195228657	2979.26	0
b0661	-2000.27508490234	4016.55	0.0136254
b0662	-1743.95558056562	3503.91	0.0675969
b0674	-2427.88477819703	4871.77	0.0237328
b0675	-1079.5149661336	2175.03	0
b0676	-1653.82443299828	3323.65	0
b0677	-1593.9647098377	3203.93	0.0579013
b0678	-1118.41301441241	2252.83	0
b0679	-2782.67222508417	5581.34	0.0540722
b0680	-2328.18432962825	4672.37	0
b0681	-1929.19337497241	3874.39	0.0760105
b0682	-459.516149622929	935.032	0.119753
b0683	-589.109324352174	1194.22	0
b0684	-711.112288017817	1438.22	0
b0685	-477.290673030061	970.581	5e-09
b0686	-1080.00386717151	2176.01	0.139637
b0687	-740.531444351555	1497.06	0
b0688	-2349.8107139358	4715.62	0.0248571
b0692	-1862.27215478476	3740.54	0
b0693	-3442.19477018489	6900.39	0.0771152
b0694	-959.586617148274	1935.17	0.0504533
b0695	-3825.2186991564	7666.44	0.0629364
b0696	-850.735279637489	1717.47	0.141382
b0697	-2907.26304477413	5830.53	0.0321071
b0698	-2429.84196633017	4875.68	0.110038
b0699	-292.066478016995	600.133	0
b0700	-7089.71096045816	14195.4	0.501039
b0705	-1197.76831862012	2411.54	0.0707108
b0707	-680.176505409453	1376.35	10.9395
b0708	-1995.03980842976	4006.08	0.384024
b0709	-2149.30283886674	4314.61	0.0162074
b0710	-1029.69919236583	2075.4	0.0571739
b0711	-896.750291471662	1809.5	0.0702464
b0712	-1316.24997830399	2648.5	0.140547
b0713	-1044.25214848143	2104.5	0.342336
b0714	-1136.07906298828	2288.16	0.0975207
b0715	-1568.81581053299	3153.63	0.0649062
b0716	-1692.41002603012	3400.82	0.0669665
b0717	-1283.72190208161	2583.44	0.117221
b0719	-1159.41573269717	2334.83	0.0106971
b0720	-1769.41962482727	3554.84	0
b0721	-513.793430995544	1043.59	1.56948e-11
b0722	-464.722286445378	945.445	0
b0723	-2479.89374612146	4975.79	0
b0724	-994.740875064666	2005.48	0.100582
b0725	-350.722141243723	717.444	7.92522
b0726	-3845.35915756042	7706.72	0.0323984
b0727	-1639.50817941719	3295.02	0
b0728	-1560.63919722799	3137.28	0
b0729	-1231.56547209154	2479.13	0
b0730	-999.798829231042	2015.6	0.22066
b0731	-2700.86575813973	5417.73	0.332933
b0733	-2101.86040868348	4219.72	0.042608
b0734	-1531.64574955038	3079.29	0
b0735	-387.378360451686	790.757	0
b0736	-537.44143343155	1090.88	4.35287e-06
b0737	-969.530056815091	1955.06	0
b0738	-565.222017398673	1146.44	1.99983e-07
b0739	-1763.28225427794	3542.56	0.393184
b0740	-1817.16574699742	3650.33	0
b0741	-692.152698668763	1400.31	2e-07
b0742	-1082.56708270411	2181.13	0.426585
b0751	-966.468873681208	1948.94	0
b0752	-1298.42487664883	2612.85	0.144098
b0753	-506.51516475705	1029.03	0.766104
b0754	-1516.55962884247	3049.12	0.0202463
b0755	-1042.56399827363	2101.13	0
b0756	-1470.31936655582	2956.64	0.0465675
b0757	-1627.80390742828	3271.61	0.0203772
b0758	-1500.12201742673	3016.24	0.0200031
b0759	-1411.32116597986	2838.64	0.0366043
b0760	-2027.19076583713	4070.38	0.102111
b0761	-1109.74456034229	2235.49	0.0505186
b0763	-1158.06869786748	2332.14	0.200965
b0764	-946.071485530567	1908.14	0
b0765	-1436.41256203629	2888.83	0
b0767	-1380.19412083163	2776.39	0.179673
b0768	-1434.61908838882	2885.24	0.0362828
b0771	-3238.71468113002	6493.43	0.0785464
b0772	-1725.10210507432	3466.2	54.5053
b0773	-635.887778361038	1287.78	4.98372e-09
b0774	-1767.84228989561	3551.68	0
b0775	-1459.26721160776	2934.53	0
b0776	-1731.60923044568	3479.22	0.139929
b0777	-1125.59733697474	2267.19	0.0924903
b0778	-968.069579389297	1952.14	0.178296
b0779	-2751.54293897086	5519.09	0
b0780	-1254.77800539824	2525.56	0
b0781	-1363.86155160714	2743.72	0.314344
b0782	-705.62390076603	1427.25	0
b0783	-658.578398209295	1333.16	0.177167
b0784	-342.262860272063	700.526	0.22496
b0785	-651.991631257405	1319.98	0.0327005
b0786	-953.275765264282	1922.55	0
b0787	-996.209466124362	2008.42	0.445505
b0789	-1744.50065129685	3505	0.0776462
b0790	-1028.59545785374	2073.19	0
b0791	-550.861601194351	1117.72	0
b0792	-1527.35022706409	3070.7	0
b0793	-1540.09670430293	3096.19	0
b0794	-2491.30482531195	4998.61	0.0379699
b0795	-1397.20802844421	2810.42	0.153947
b0796	-942.371460041392	1900.74	0.147022
b0797	-1843.38898491011	3702.78	0.0829872
b0798	-716.573318406389	1449.15	0.0710469
b0799	-3077.40505594053	6170.81	0.0386009
b0800	-1310.61575105555	2637.23	0.290042
b0801	-1459.23561485762	2934.47	0
b0802	-337.833986921067	691.668	3.11035
b0803	-352.915642680733	721.831	5.01561e-09
b0804	-998.739298919462	2013.48	0.184624
b0806	-549.322027552629	1114.64	21.2147
b0807	-1433.1492960141	2882.3	0.045488
b0808	-3366.66946724741	6749.34	0.0211332
b0809	-979.083083876643	1974.17	0.127987
b0810	-901.955889490522	1819.91	0
b0811	-985.209801483118	1986.42	0
b0812	-662.927141415027	1341.85	2e-07
b0813	-1179.9939387511	2375.99	0
b0814	-694.038669989936	1404.08	0
b0815	-2225.52894861161	4467.06	0
b0817	-614.941650663015	1245.88	0.0425761
b0818	-1487.57367638661	2991.15	0.328774
b0819	-1260.60530657726	2537.21	0
b0820	-2235.23061932621	4486.46	0.0449418
b0821	-1784.56666025644	3585.13	0.106793
b0822	-1126.61089369724	2269.22	0.114801
b0823	-3513.12772632943	7042.26	0.0269819
b0824	-1280.87470369689	2577.75	0.126641
b0825	-1016.9618454583	2049.92	0.122465
b0826	-1118.75277523557	2253.51	0.0472541
b0827	-1739.52954909883	3495.06	0.0776856
b0828	-1300.98176044516	2617.96	1.62076
b0829	-2493.95173922863	5003.9	0.061022
b0830	-2135.28113217737	4286.56	0.0513831
b0831	-1265.55096110042	2547.1	0.0341095
b0832	-1278.8442758164	2573.69	0.0408411
b0835	-1817.28405166513	3650.57	0.0293622
b0836	-514.468577263066	1044.94	0
b0837	-1522.66313728807	3061.33	0.427812
b0838	-852.026476912704	1720.05	1.2e-06
b0840	-1069.69965961549	2155.4	0.114742
b0841	-814.529214319425	1645.06	0.26206
b0843	-381.970449036794	779.941	0.51926
b0844	-1126.63353574036	2269.27	0.0759992
